Alias,Well,Reservoir,Date,Days,"Oil Rate, BOPD","Water Rate, BWPD","Gas Rate, MSCF/D","K, mD","h, ft","Depth_avg, ft","P, psi","Pwf, psi"
BCS0023:M18,BCS0023,M18,40513,31,211.9,489,46.4,0.676,194.5,9308,3047,2641
BCS0023:M18,BCS0023,M18,40544,31,206.2,479.3,45.2,0.676,194.5,9308,3045,2650
BCS0023:M18,BCS0023,M18,40575,28,221,516.8,48.4,0.676,194.5,9308,3044,2620
BCS0023:M18,BCS0023,M18,40603,31,241.2,567.8,52.8,0.676,194.5,9308,3042,2580
BCS0023:M18,BCS0023,M18,40634,30,238.6,565.3,52.3,0.676,194.5,9308,3041,2584
BCS0023:M18,BCS0023,M18,40664,31,233.2,556,51.1,0.676,194.5,9308,3039,2592
BCS0023:M18,BCS0023,M18,40695,30,275.1,659.7,16.9,0.676,194.5,9308,3038,2511
BCS0023:M18,BCS0023,M18,40725,31,299.2,721.9,65.5,0.676,194.5,9308,3036,2463
BCS0023:M18,BCS0023,M18,40756,31,302,733,66.1,0.676,194.5,9308,3034,2456
BCS0023:M18,BCS0023,M18,40787,30,297.3,725.6,65.1,0.676,194.5,9308,3033,2463
BCS0023:M18,BCS0023,M18,40817,31,293.5,720.4,64.3,0.676,194.5,9308,3031,2469
BCS0023:M18,BCS0023,M18,40848,30,304.2,750.5,66.6,0.676,194.5,9308,3030,2447
BCS0023:M18,BCS0023,M18,40878,31,312.9,776.2,68.5,0.676,194.5,9308,3028,2429
BCS0023:M18,BCS0023,M18,40909,31,233.3,581.7,51.1,0.676,194.5,9308,3027,2580
BCS0023:M18,BCS0023,M18,40940,29,235.1,589,51.5,0.676,194.5,9308,3025,2575
BCS0023:M18,BCS0023,M18,40969,31,211.8,533.1,46.4,0.676,194.5,9308,3024,2618
BCS0023:M18,BCS0023,M18,41000,30,240.9,609.2,52.7,0.676,194.5,9308,3022,2561
BCS0023:M18,BCS0023,M18,41030,31,223.3,567.6,48.9,0.676,194.5,9308,3021,2593
BCS0023:M18,BCS0023,M18,41061,30,221.9,566.3,48.6,0.676,194.5,9308,3019,2594
BCS0023:M18,BCS0023,M18,41091,31,224,574.4,49.1,0.676,194.5,9308,3018,2589
BCS0023:M18,BCS0023,M18,41122,31,210.8,542.7,46.2,0.676,194.5,9308,3016,2612
BCS0023:M18,BCS0023,M18,41153,30,203.8,527,44.6,0.676,194.5,9308,3015,2624
BCS0023:M18,BCS0023,M18,41183,31,203.9,529.2,44.6,0.676,194.5,9308,3013,2623
BCS0023:M18,BCS0023,M18,41214,30,218.7,570,47.9,0.676,194.5,9308,3012,2593
BCS0023:M18,BCS0023,M18,41244,31,206.5,540.1,45.2,0.676,194.5,9308,3010,2615
BCS0023:M18,BCS0023,M18,41275,31,183.9,482.9,40.3,0.676,194.5,9308,3009,2656
BCS0023:M18,BCS0023,M18,41306,28,211.2,556.5,46.3,0.676,194.5,9308,3007,2603
BCS0023:M18,BCS0023,M18,41334,31,216.8,573.4,47.5,0.676,194.5,9308,3006,2590
BCS0023:M18,BCS0023,M18,41365,30,227.6,604,49.9,0.676,194.5,9308,3004,2568
BCS0023:M18,BCS0023,M18,41395,31,209.3,557.3,45.8,0.676,194.5,9308,3003,2602
BCS0023:M18,BCS0023,M18,41426,30,196.8,525.7,20.7,0.676,194.5,9308,3001,2624
BCS0023:M18,BCS0023,M18,41456,31,185.1,496.1,40.5,0.676,194.5,9308,3000,2645
BCS0023:M18,BCS0023,M18,41487,23.43,177.7,477.7,38.9,0.676,194.5,9308,2998,2658
BCS0023:M18,BCS0023,M18,41518,18.42,176.1,474.7,38.6,0.676,194.5,9308,2997,2660
BCS0023:M18,BCS0023,M18,41548,31,174.4,471.7,19.8,0.676,194.5,9308,2995,2661
BCS0023:M18,BCS0023,M18,41579,30,179.3,486.3,39.3,0.676,194.5,9308,2994,2651
BCS0023:M18,BCS0023,M18,41609,31,194.9,530,42.7,0.676,194.5,9308,2993,2619
BCS0023:M18,BCS0023,M18,41640,31,181.4,494.7,39.7,0.676,194.5,9308,2991,2644
BCS0023:M18,BCS0023,M18,41671,28,170.3,465.6,37.3,0.676,194.5,9308,2990,2664
BCS0023:M18,BCS0023,M18,41699,31,180,493.2,39.4,0.676,194.5,9308,2988,2644
BCS0023:M18,BCS0023,M18,41730,30,183,502.8,0.3,0.676,194.5,9308,2987,2636
BCS0023:M18,BCS0023,M18,41760,31,187.2,515.7,41,0.676,194.5,9308,2986,2627
BCS0023:M18,BCS0023,M18,41791,30,262.7,725.1,57.5,0.676,194.5,9308,2984,2481
BCS0023:M18,BCS0023,M18,41821,31,230.9,638.8,50.6,0.676,194.5,9308,2983,2541
BCS0023:M18,BCS0023,M18,41852,31,223,618.6,48.8,0.676,194.5,9308,2981,2554
BCS0023:M18,BCS0023,M18,41883,30,201.4,559.7,44.1,0.676,194.5,9308,2980,2594
BCS0023:M18,BCS0023,M18,41913,31,231.9,645.8,50.8,0.676,194.5,9308,2978,2534
BCS0023:M18,BCS0023,M18,41944,30,219.7,613,48.1,0.676,194.5,9308,2977,2556
BCS0023:M18,BCS0023,M18,41974,31,239,668.5,52.3,0.676,194.5,9308,2976,2518
BCS0023:M18,BCS0023,M18,42005,31,228.7,640.9,50.1,0.676,194.5,9308,2974,2536
BCS0023:M18,BCS0023,M18,42036,28,198.8,558.1,23.3,0.676,194.5,9308,2973,2592
BCS0024:P21,BCS0024,P21,27515,9,290,7.2,132.4,6.959,40,8413,3977,3715
BCS0024:P21,BCS0024,P21,27546,30,221.8,83.5,87.1,6.959,40,8413,3970,3769
BCS0024:P21,BCS0024,P21,27576,17,289.7,20,145.8,6.959,40,8413,3962,3700
BCS0024:P21,BCS0024,P21,27607,30,274.5,22.5,55.1,6.959,40,8413,3953,3704
BCS0024:P21,BCS0024,P21,27638,30,283.1,0,0,6.959,40,8413,3942,3686
BCS0024:P21,BCS0024,P21,27668,31,271.7,36.7,53.9,6.959,40,8413,3930,3684
BCS0024:P21,BCS0024,P21,27699,16,271.7,81.6,53.2,6.959,40,8413,3920,3674
BCS0024:P21,BCS0024,P21,27729,31,213.3,69,79.1,6.959,40,8413,3905,3712
BCS0024:P21,BCS0024,P21,27760,0,0,0,0,6.959,40,8413,3891,3891
BCS0024:P21,BCS0024,P21,27791,13,169.3,68.5,16.1,6.959,40,8413,3883,3730
BCS0024:P21,BCS0024,P21,27820,0,0,0,0,6.959,40,8413,3880,3880
BCS0024:P21,BCS0024,P21,27851,0,0,0,0,6.959,40,8413,3876,3876
BCS0024:P21,BCS0024,P21,27881,0,0,0,0,6.959,40,8413,3871,3871
BCS0024:P21,BCS0024,P21,27912,0,0,0,0,6.959,40,8413,3867,3867
BCS0024:P21,BCS0024,P21,27942,0,0,0,0,6.959,40,8413,3862,3862
BCS0024:P21,BCS0024,P21,27973,0,0,0,0,6.959,40,8413,3857,3857
BCS0024:P21,BCS0024,P21,28004,5,207.1,0.7,61.7,6.959,40,8413,3852,3664
BCS0024:P21,BCS0024,P21,28034,18,180.9,0.2,56,6.959,40,8413,3844,3681
BCS0024:P21,BCS0024,P21,28065,1,3,0,0,6.959,40,8413,3843,3840
BCS0024:P21,BCS0024,P21,28095,1,109.7,1.2,28.2,6.959,40,8413,3838,3738
BCS0024:P21,BCS0024,P21,28126,0,0,0,0,6.959,40,8413,3833,3833
BCS0024:P21,BCS0024,P21,28157,0,0,0,0,6.959,40,8413,3828,3828
BCS0024:P21,BCS0024,P21,28185,0,0,0,0,6.959,40,8413,3827,3827
BCS0024:P21,BCS0024,P21,28216,0,0,0,0,6.959,40,8413,3824,3824
BCS0024:P21,BCS0024,P21,28246,1,42.8,0.1,13,6.959,40,8413,3822,3783
BCS0024:P21,BCS0024,P21,28277,13,212.7,0.3,65.1,6.959,40,8413,3820,3627
BCS0024:P21,BCS0024,P21,28307,6,243.5,0.2,72.2,6.959,40,8413,3818,3597
BCS0024:P21,BCS0024,P21,28338,24,234.1,70,81.2,6.959,40,8413,3815,3603
BCS0024:P21,BCS0024,P21,28369,30,213.7,92,76.1,6.959,40,8413,3813,3620
BCS0024:P21,BCS0024,P21,28399,30,171,89.4,48.5,6.959,40,8413,3811,3656
BCS0024:P21,BCS0024,P21,28430,17,187.6,70.6,54,6.959,40,8413,3808,3638
BCS0024:P21,BCS0024,P21,28460,12,90,5.2,1,6.959,40,8413,3806,3724
BCS0024:P21,BCS0024,P21,28491,30,24,1.4,6.7,6.959,40,8413,3803,3781
BCS0024:P21,BCS0024,P21,28522,0,0,0,0,6.959,40,8413,3801,3801
BCS0024:P21,BCS0024,P21,28550,7,869.3,307.5,72.2,6.959,40,8413,3798,3011
BCS0024:P21,BCS0024,P21,28581,0,0,0,0,6.959,40,8413,3794,3794
BCS0024:P21,BCS0024,P21,28611,0,0,0,0,6.959,40,8413,3794,3794
BCS0024:P21,BCS0024,P21,28642,1,88.9,5.9,18.8,6.959,40,8413,3791,3711
BCS0024:P21,BCS0024,P21,28672,3,96,5.8,19.1,6.959,40,8413,3784,3697
BCS0024:P21,BCS0024,P21,28703,0,0,0,0,6.959,40,8413,3783,3783
BCS0024:P21,BCS0024,P21,28734,10,146.3,82.9,30.3,6.959,40,8413,3779,3647
BCS0024:P21,BCS0024,P21,28764,0,0,0,0,6.959,40,8413,3777,3777
BCS0024:P21,BCS0024,P21,28795,0,0,0,0,6.959,40,8413,3777,3777
BCS0024:P21,BCS0024,P21,28825,20,198.3,0.3,50.2,6.959,40,8413,3762,3582
BCS0024:P21,BCS0024,P21,28856,31,238.2,0.8,73.5,6.959,40,8413,3747,3532
BCS0024:P21,BCS0024,P21,28887,18,239.7,17,72.6,6.959,40,8413,3735,3518
BCS0024:P21,BCS0024,P21,28915,27,287,23.1,48.6,6.959,40,8413,3727,3467
BCS0024:P21,BCS0024,P21,28946,30,222.5,40.5,38.4,6.959,40,8413,3719,3518
BCS0024:P21,BCS0024,P21,28976,31,231,53.8,67.4,6.959,40,8413,3712,3503
BCS0024:P21,BCS0024,P21,29007,30,215.9,78.3,69.5,6.959,40,8413,3706,3510
BCS0024:P21,BCS0024,P21,29037,31,192,65.6,51.4,6.959,40,8413,3699,3526
BCS0024:P21,BCS0024,P21,29068,31,202.7,20.1,32.5,6.959,40,8413,3693,3510
BCS0024:P21,BCS0024,P21,29099,30,207,15.2,31.4,6.959,40,8413,3687,3500
BCS0024:P21,BCS0024,P21,29129,31,201.2,41.9,28.1,6.959,40,8413,3681,3499
BCS0024:P21,BCS0024,P21,29160,30,217.9,40.3,31,6.959,40,8413,3675,3478
BCS0024:P21,BCS0024,P21,29190,31,204.8,36,24.4,6.959,40,8413,3669,3484
BCS0024:P21,BCS0024,P21,29221,31,185.4,74.7,24.6,6.959,40,8413,3664,3496
BCS0024:P21,BCS0024,P21,29252,29,171.7,142.1,27.7,6.959,40,8413,3658,3503
BCS0024:P21,BCS0024,P21,29281,4,143.8,130.8,38.9,6.959,40,8413,3658,3528
BCS0024:P21,BCS0024,P21,29312,29,201.9,74.2,19.5,6.959,40,8413,3652,3470
BCS0024:P21,BCS0024,P21,29342,31,206.7,35.9,20.2,6.959,40,8413,3646,3459
BCS0024:P21,BCS0024,P21,29373,30,200.3,36.1,21.4,6.959,40,8413,3641,3460
BCS0024:P21,BCS0024,P21,29403,31,198.2,39.4,22,6.959,40,8413,3635,3456
BCS0024:P21,BCS0024,P21,29434,31,188.3,35.4,23.8,6.959,40,8413,3630,3459
BCS0024:P21,BCS0024,P21,29465,30,176.9,31.8,17.7,6.959,40,8413,3625,3465
BCS0024:P21,BCS0024,P21,29495,29,185.8,36.6,30.2,6.959,40,8413,3620,3451
BCS0024:P21,BCS0024,P21,29526,30,182.7,35.8,13.6,6.959,40,8413,3614,3449
BCS0024:P21,BCS0024,P21,29556,31,182.5,27.2,16.5,6.959,40,8413,3609,3443
BCS0024:P21,BCS0024,P21,29587,31,178.9,27.3,16.8,6.959,40,8413,3603,3441
BCS0024:P21,BCS0024,P21,29618,28,204.8,46.5,21.6,6.959,40,8413,3598,3413
BCS0024:P21,BCS0024,P21,29646,31,165.2,29,18,6.959,40,8413,3593,3443
BCS0024:P21,BCS0024,P21,29677,27,152.5,24.9,19.3,6.959,40,8413,3589,3451
BCS0024:P21,BCS0024,P21,29707,31,149.1,40.3,9.6,6.959,40,8413,3584,3449
BCS0024:P21,BCS0024,P21,29738,23,140.8,26.5,16.4,6.959,40,8413,3583,3456
BCS0024:P21,BCS0024,P21,29768,0,0,0,0,6.959,40,8413,3581,3581
BCS0024:P21,BCS0024,P21,29799,28,158.8,29.9,21.4,6.959,40,8413,3579,3436
BCS0024:P21,BCS0024,P21,29830,30,157.3,13.5,16.3,6.959,40,8413,3575,3433
BCS0024:P21,BCS0024,P21,29860,31,156.4,3.1,8.5,6.959,40,8413,3571,3429
BCS0024:P21,BCS0024,P21,29891,30,155.6,1.8,17.2,6.959,40,8413,3567,3426
BCS0024:P21,BCS0024,P21,29921,31,131.4,6,22.3,6.959,40,8413,3563,3445
BCS0024:P21,BCS0024,P21,29952,31,128.6,23.6,10,6.959,40,8413,3560,3443
BCS0024:P21,BCS0024,P21,29983,0,0,0,0,6.959,40,8413,3560,3560
BCS0024:P21,BCS0024,P21,30011,12,252.3,25.8,2.5,6.959,40,8413,3558,3329
BCS0024:P21,BCS0024,P21,30042,7,145.9,21.3,18,6.959,40,8413,3556,3424
BCS0024:P21,BCS0024,P21,30072,0,0,0,0,6.959,40,8413,3554,3554
BCS0024:P21,BCS0024,P21,30103,0,0,0,0,6.959,40,8413,3553,3553
BCS0024:P21,BCS0024,P21,30133,28,155.1,19.5,16.8,6.959,40,8413,3549,3408
BCS0024:P21,BCS0024,P21,30164,31,161.9,25.6,17.9,6.959,40,8413,3544,3398
BCS0024:P21,BCS0024,P21,30195,27,178.1,10.5,26.1,6.959,40,8413,3540,3379
BCS0024:P21,BCS0024,P21,30225,5,268.1,34.2,32.2,6.959,40,8413,3535,3292
BCS0024:P21,BCS0024,P21,30256,21,267.4,32,30.6,6.959,40,8413,3530,3288
BCS0024:P21,BCS0024,P21,30286,0,0,0,0,6.959,40,8413,3529,3529
BCS0024:P21,BCS0024,P21,30317,0,0,0,0,6.959,40,8413,3526,3526
BCS0024:P21,BCS0024,P21,30348,0,0,0,0,6.959,40,8413,3526,3526
BCS0024:P21,BCS0024,P21,30376,0,0,0,0,6.959,40,8413,3526,3526
BCS0024:P21,BCS0024,P21,30407,0,0,0,0,6.959,40,8413,3524,3524
BCS0024:P21,BCS0024,P21,30437,0,0,0,0,6.959,40,8413,3523,3523
BCS0024:P21,BCS0024,P21,30468,0,0,0,0,6.959,40,8413,3523,3523
BCS0024:P21,BCS0024,P21,30498,29,270.8,24.6,29.5,6.959,40,8413,3520,3275
BCS0024:P21,BCS0024,P21,30529,31,265.1,23.2,11.7,6.959,40,8413,3515,3275
BCS0024:P21,BCS0024,P21,30560,28,171.3,14.5,8,6.959,40,8413,3512,3357
BCS0024:P21,BCS0024,P21,30590,0,0,0,0,6.959,40,8413,3511,3511
BCS0024:P21,BCS0024,P21,30621,8,117.9,9.3,43.5,6.959,40,8413,3508,3401
BCS0024:P21,BCS0024,P21,30651,31,115.6,8.7,46.9,6.959,40,8413,3504,3399
BCS0024:P21,BCS0024,P21,30682,31,90.9,6.6,33.9,6.959,40,8413,3498,3416
BCS0024:P21,BCS0024,P21,30713,20,82.2,5.8,7.9,6.959,40,8413,3490,3416
BCS0024:M18,BCS0024,M18,27515,9,1172.7,0,0,21.223,380,9244,4098,4062
BCS0024:M18,BCS0024,M18,27546,30,896.5,0,0,21.223,380,9244,4095,4067
BCS0024:M18,BCS0024,M18,27576,17,1170.5,6,256.3,21.223,380,9244,4092,4055
BCS0024:M18,BCS0024,M18,27607,30,1108.6,5.7,242.8,21.223,380,9244,4088,4054
BCS0024:M18,BCS0024,M18,27638,30,1143.1,0,0,21.223,380,9244,4085,4049
BCS0024:M18,BCS0024,M18,27668,31,1096.5,5.6,240.1,21.223,380,9244,4081,4047
BCS0024:M18,BCS0024,M18,27699,16,1096.1,5.6,240,21.223,380,9244,4078,4044
BCS0024:M18,BCS0024,M18,27729,31,860.2,4.4,97.8,21.223,380,9244,4075,4048
BCS0024:M18,BCS0024,M18,27760,0,0,0,0,21.223,380,9244,4071,4071
BCS0024:M18,BCS0024,M18,27791,13,682.2,3.5,149.4,21.223,380,9244,4068,4047
BCS0024:M18,BCS0024,M18,27820,0,0,0,0,21.223,380,9244,4065,4065
BCS0024:M18,BCS0024,M18,27851,0,0,0,0,21.223,380,9244,4062,4062
BCS0024:M18,BCS0024,M18,27881,0,0,0,0,21.223,380,9244,4058,4058
BCS0024:M18,BCS0024,M18,27912,0,0,0,0,21.223,380,9244,4055,4055
BCS0024:M18,BCS0024,M18,27942,0,0,0,0,21.223,380,9244,4052,4052
BCS0024:M18,BCS0024,M18,27973,0,0,0,0,21.223,380,9244,4048,4048
BCS0024:M18,BCS0024,M18,28004,5,831.9,3.3,76.3,21.223,380,9244,4045,4019
BCS0024:M18,BCS0024,M18,28034,18,726.5,3.5,69.3,21.223,380,9244,4042,4019
BCS0024:M18,BCS0024,M18,28065,1,12,0,0,21.223,380,9244,4039,4038
BCS0024:M18,BCS0024,M18,28095,1,440.3,0.8,34.8,21.223,380,9244,4035,4022
BCS0024:M18,BCS0024,M18,28126,0,0,0,0,21.223,380,9244,4032,4032
BCS0024:M18,BCS0024,M18,28157,0,0,0,0,21.223,380,9244,4029,4029
BCS0024:M18,BCS0024,M18,28185,0,0,0,0,21.223,380,9244,4026,4026
BCS0024:M18,BCS0024,M18,28216,0,0,0,0,21.223,380,9244,4022,4022
BCS0024:M18,BCS0024,M18,28246,1,171.2,0.9,16,21.223,380,9244,4019,4014
BCS0024:M18,BCS0024,M18,28277,13,851.4,0.7,80.5,21.223,380,9244,4016,3989
BCS0024:M18,BCS0024,M18,28307,6,974.5,1.1,89.3,21.223,380,9244,4013,3982
BCS0024:M18,BCS0024,M18,28338,24,936.4,5.1,100.4,21.223,380,9244,4009,3980
BCS0024:M18,BCS0024,M18,28369,30,854.4,4.7,94.2,21.223,380,9244,4006,3979
BCS0024:M18,BCS0024,M18,28399,30,683.5,3.8,59.9,21.223,380,9244,4003,3982
BCS0024:M18,BCS0024,M18,28430,17,749.3,4.1,66.8,21.223,380,9244,4000,3976
BCS0024:M18,BCS0024,M18,28460,12,359.4,2,78.7,21.223,380,9244,3996,3985
BCS0024:M18,BCS0024,M18,28491,30,95.7,0.5,8.3,21.223,380,9244,3993,3990
BCS0024:M18,BCS0024,M18,28522,0,0,0,0,21.223,380,9244,3990,3990
BCS0024:M18,BCS0024,M18,28550,7,3466.3,19.7,759.1,21.223,380,9244,3987,3879
BCS0024:M18,BCS0024,M18,28581,0,0,0,0,21.223,380,9244,3984,3984
BCS0024:M18,BCS0024,M18,28611,0,0,0,0,21.223,380,9244,3981,3981
BCS0024:M18,BCS0024,M18,28642,1,354.1,2.1,23.2,21.223,380,9244,3977,3966
BCS0024:M18,BCS0024,M18,28672,3,382,2.2,23.6,21.223,380,9244,3974,3962
BCS0024:M18,BCS0024,M18,28703,0,0,0,0,21.223,380,9244,3971,3971
BCS0024:M18,BCS0024,M18,28734,10,581.9,3.5,37.6,21.223,380,9244,3968,3950
BCS0024:M18,BCS0024,M18,28764,0,0,0,0,21.223,380,9244,3965,3965
BCS0024:M18,BCS0024,M18,28795,0,0,0,0,21.223,380,9244,3961,3961
BCS0024:M18,BCS0024,M18,28825,20,787.5,0.7,62.1,21.223,380,9244,3958,3934
BCS0024:M18,BCS0024,M18,28856,31,945.5,3.9,90.9,21.223,380,9244,3955,3925
BCS0024:M18,BCS0024,M18,28887,18,951.3,6.1,89.9,21.223,380,9244,3952,3922
BCS0024:M18,BCS0024,M18,28915,27,1138.3,7.4,60.1,21.223,380,9244,3949,3913
BCS0024:M18,BCS0024,M18,28946,30,882.2,5.8,47.6,21.223,380,9244,3946,3918
BCS0024:M18,BCS0024,M18,28976,31,915.5,6.1,83.4,21.223,380,9244,3943,3914
BCS0024:M18,BCS0024,M18,29007,30,855.3,5.8,86,21.223,380,9244,3939,3913
BCS0024:M18,BCS0024,M18,29037,31,760,5.3,63.6,21.223,380,9244,3936,3913
BCS0024:M18,BCS0024,M18,29068,31,802.2,5.7,40.2,21.223,380,9244,3933,3908
BCS0024:M18,BCS0024,M18,29099,30,818.7,5.9,38.8,21.223,380,9244,3930,3904
BCS0024:M18,BCS0024,M18,29129,31,795.6,5.8,34.8,21.223,380,9244,3927,3902
BCS0024:M18,BCS0024,M18,29160,30,861,6.5,38.4,21.223,380,9244,3924,3897
BCS0024:M18,BCS0024,M18,29190,31,809,6.2,30.1,21.223,380,9244,3921,3895
BCS0024:M18,BCS0024,M18,29221,31,732,5.7,30.4,21.223,380,9244,3917,3895
BCS0024:M18,BCS0024,M18,29252,29,677.6,5.4,34.2,21.223,380,9244,3914,3893
BCS0024:M18,BCS0024,M18,29281,4,567.2,4.7,48.1,21.223,380,9244,3911,3894
BCS0024:M18,BCS0024,M18,29312,29,796.2,6.7,24.2,21.223,380,9244,3908,3883
BCS0024:M18,BCS0024,M18,29342,31,814.5,7,24.9,21.223,380,9244,3905,3880
BCS0024:M18,BCS0024,M18,29373,30,789,7,26.4,21.223,380,9244,3902,3877
BCS0024:M18,BCS0024,M18,29403,31,780.3,7.1,27.3,21.223,380,9244,3899,3875
BCS0024:M18,BCS0024,M18,29434,31,741.1,7,29.4,21.223,380,9244,3896,3873
BCS0024:M18,BCS0024,M18,29465,30,695.9,6.7,21.9,21.223,380,9244,3893,3871
BCS0024:M18,BCS0024,M18,29495,29,730.5,7.3,37.3,21.223,380,9244,3890,3867
BCS0024:M18,BCS0024,M18,29526,30,718.1,7.4,16.8,21.223,380,9244,3886,3864
BCS0024:M18,BCS0024,M18,29556,31,717.1,7.6,20.4,21.223,380,9244,3883,3861
BCS0024:M18,BCS0024,M18,29587,31,702.3,7.7,20.7,21.223,380,9244,3880,3858
BCS0024:M18,BCS0024,M18,29618,28,803.9,9,26.8,21.223,380,9244,3877,3852
BCS0024:M18,BCS0024,M18,29646,31,648.1,7.5,22.3,21.223,380,9244,3874,3854
BCS0024:M18,BCS0024,M18,29677,27,598.1,7.2,23.9,21.223,380,9244,3871,3853
BCS0024:M18,BCS0024,M18,29707,31,584.4,7.3,11.9,21.223,380,9244,3868,3850
BCS0024:M18,BCS0024,M18,29738,23,551.6,7.1,20.3,21.223,380,9244,3865,3848
BCS0024:M18,BCS0024,M18,29768,0,0,0,0,21.223,380,9244,3862,3862
BCS0024:M18,BCS0024,M18,29799,28,621.4,8.6,26.5,21.223,380,9244,3859,3840
BCS0024:M18,BCS0024,M18,29830,30,615.2,8.8,20.2,21.223,380,9244,3856,3837
BCS0024:M18,BCS0024,M18,29860,31,611.3,5.8,10.5,21.223,380,9244,3853,3834
BCS0024:M18,BCS0024,M18,29891,30,608,5.9,21.3,21.223,380,9244,3850,3831
BCS0024:M18,BCS0024,M18,29921,31,513.4,8.1,27.6,21.223,380,9244,3847,3831
BCS0024:M18,BCS0024,M18,29952,31,502.2,8.2,12.3,21.223,380,9244,3844,3828
BCS0024:M18,BCS0024,M18,29983,0,0,0,0,21.223,380,9244,3841,3841
BCS0024:M18,BCS0024,M18,30011,12,984,17.3,3,21.223,380,9244,3838,3807
BCS0024:M18,BCS0024,M18,30042,7,568.8,10.3,22.3,21.223,380,9244,3835,3817
BCS0024:M18,BCS0024,M18,30072,0,0,0,0,21.223,380,9244,3832,3832
BCS0024:M18,BCS0024,M18,30103,0,0,0,0,21.223,380,9244,3829,3829
BCS0024:M18,BCS0024,M18,30133,28,603.6,12.1,20.8,21.223,380,9244,3826,3807
BCS0024:M18,BCS0024,M18,30164,31,629.9,13.1,22.1,21.223,380,9244,3823,3803
BCS0024:M18,BCS0024,M18,30195,27,692.7,14.9,32.3,21.223,380,9244,3820,3798
BCS0024:M18,BCS0024,M18,30225,5,1042.1,23.2,39.8,21.223,380,9244,3817,3785
BCS0024:M18,BCS0024,M18,30256,21,1038.9,23.8,37.8,21.223,380,9244,3814,3782
BCS0024:M18,BCS0024,M18,30286,0,0,0,0,21.223,380,9244,3811,3811
BCS0024:M18,BCS0024,M18,30317,0,0,0,0,21.223,380,9244,3808,3808
BCS0024:M18,BCS0024,M18,30348,0,0,0,0,21.223,380,9244,3805,3805
BCS0024:M18,BCS0024,M18,30376,0,0,0,0,21.223,380,9244,3802,3802
BCS0024:M18,BCS0024,M18,30407,0,0,0,0,21.223,380,9244,3799,3799
BCS0024:M18,BCS0024,M18,30437,0,0,0,0,21.223,380,9244,3796,3796
BCS0024:M18,BCS0024,M18,30468,0,0,0,0,21.223,380,9244,3793,3793
BCS0024:M18,BCS0024,M18,30498,29,1048,30.4,36.5,21.223,380,9244,3791,3758
BCS0024:M18,BCS0024,M18,30529,31,1025.4,30.5,14.5,21.223,380,9244,3788,3756
BCS0024:M18,BCS0024,M18,30560,28,662.3,20.2,9.9,21.223,380,9244,3785,3764
BCS0024:M18,BCS0024,M18,30590,0,0,0,0,21.223,380,9244,3782,3782
BCS0024:M18,BCS0024,M18,30621,8,455.1,14.6,53.8,21.223,380,9244,3779,3765
BCS0024:M18,BCS0024,M18,30651,31,446.1,14.6,97.7,21.223,380,9244,3776,3762
BCS0024:M18,BCS0024,M18,30682,31,350.6,11.8,41.9,21.223,380,9244,3773,3762
BCS0024:M18,BCS0024,M18,30713,20,316.8,10.9,69.4,21.223,380,9244,3770,3760
BCS0025B:M18,BCS0025B,M18,37073,14,783.9,1890.8,161.6,21.223,380,9244,3252,3228
BCS0025B:M18,BCS0025B,M18,37104,31,811.7,3195.5,265.2,21.223,380,9244,3250,3225
BCS0025B:M18,BCS0025B,M18,37135,30,800.2,3322,225,21.223,380,9244,3248,3223
BCS0025B:M18,BCS0025B,M18,37165,31,600.1,1704.5,270.3,21.223,380,9244,3246,3227
BCS0025B:M18,BCS0025B,M18,37196,30,503.1,1036.4,89.2,21.223,380,9244,3244,3228
BCS0025B:M18,BCS0025B,M18,37226,31,574.5,1081.4,307.1,21.223,380,9244,3242,3224
BCS0025B:M18,BCS0025B,M18,37257,31,418.7,1021.6,400.9,21.223,380,9244,3240,3227
BCS0025B:M18,BCS0025B,M18,37288,28,150.2,1608.2,301.2,21.223,380,9244,3238,3233
BCS0025B:M18,BCS0025B,M18,37316,11,147.2,1655.7,359.3,21.223,380,9244,3236,3231
BCS0025B:M18,BCS0025B,M18,37347,9,155.3,1687.7,314,21.223,380,9244,3234,3229
BCS0025B:M18,BCS0025B,M18,37377,0,0,0,0,21.223,380,9244,3232,3232
BCS0025B:M18,BCS0025B,M18,37408,10,549.5,1393.5,359.3,21.223,380,9244,3230,3213
BCS0025B:M18,BCS0025B,M18,37438,8,659.5,1365,326.5,21.223,380,9244,3228,3207
BCS0025B:M18,BCS0025B,M18,37469,9,263.8,1065.7,204.4,21.223,380,9244,3226,3218
BCS0025B:M18,BCS0025B,M18,37500,28,139.3,958.9,127.3,21.223,380,9244,3224,3219
BCS0025B:M18,BCS0025B,M18,37530,4,87.8,804.8,84,21.223,380,9244,3222,3219
BCS0025B:M18,BCS0025B,M18,37561,0,0,0,0,21.223,380,9244,3220,3220
BCS0025B:M18,BCS0025B,M18,37591,0,0,0,0,21.223,380,9244,3218,3218
BCS0025B:M18,BCS0025B,M18,37622,0,0,0,0,21.223,380,9244,3216,3216
BCS0025B:M18,BCS0025B,M18,37653,0,0,0,0,21.223,380,9244,3214,3214
BCS0025B:M18,BCS0025B,M18,37681,0,0,0,0,21.223,380,9244,3212,3212
BCS0025B:M18,BCS0025B,M18,37712,0,0,0,0,21.223,380,9244,3210,3210
