Well,Reservoir,Date,"Qo, BOPD","Qw, BWPD","Qg, MSCF/D"
BCS0007,M06,21885,323.77417,3.2428408,25.240067
BCS0007,M06,21916,315.63666,3.2629182,24.67535
BCS0007,M06,21947,307.50156,3.2829883,24.110794
BCS0007,M06,21976,299.8898,3.3017688,23.582565
BCS0007,M06,22007,291.75388,3.3218417,23.017954
BCS0007,M06,22037,283.87885,3.3412714,22.471453
BCS0007,M06,22068,275.74307,3.3613439,21.906853
BCS0007,M06,22098,267.86966,3.3807693,21.360462
BCS0007,M06,22129,259.7331,3.4008436,20.795807
BCS0007,M06,22160,251.59677,3.420918,20.231173
BCS0007,M06,22190,243.7229,3.4403443,19.684748
BCS0007,M06,22221,235.5864,3.4604194,19.1201
BCS0007,M06,22251,227.71243,3.479846,18.573671
BCS0007,M06,22282,219.5763,3.4999194,18.009045
BCS0007,M06,22313,211.44019,3.5199928,17.444424
BCS0007,M06,22341,204.0903,3.538127,16.934364
BCS0007,M06,22372,195.95432,3.5582,16.369753
BCS0007,M06,22402,188.08044,3.5776267,15.823331
BCS0007,M06,22433,179.94516,3.5976977,15.258763
BCS0007,M06,22463,172.07043,3.6171265,14.712282
BCS0007,M06,22494,163.93512,3.6371977,14.147715
BCS0007,M06,22525,155.79947,3.6572697,13.583123
BCS0007,M06,22555,147.92374,3.6767018,13.036576
BCS0007,M06,22586,139.78763,3.696775,12.471952
BCS0007,M06,22616,131.91351,3.7162025,11.925513
BCS0007,M06,22647,123.777336,3.7362761,11.360887
BCS0007,M06,22678,115.64068,3.7563512,10.796227
BCS0007,M06,22706,108.29193,3.774482,10.286246
BCS0007,M06,22737,100.156395,3.7945538,9.7216625
BCS0007,M06,22767,92.28207,3.8139818,9.175209
BCS0007,M06,22798,84.14615,3.8340545,8.610599
BCS0007,M06,22828,76.2714,3.8534837,8.064117
BCS0007,M06,22859,68.135376,3.8735569,7.499501
BCS0007,M06,22890,59.999897,3.8936286,6.934922
BCS0007,M06,22920,52.125614,3.9130561,6.3884706
BCS0007,M06,22951,43.98943,3.9331295,5.823843
BCS0007,M06,22981,39.820774,3.8299236,5.526578
BCS0007,M06,23012,37.901085,3.1531386,5.2203913
BCS0007,M06,23043,35.980423,2.4759376,4.9140263
BCS0007,M06,23071,34.24646,1.864589,4.6374493
BCS0007,M06,23102,32.326393,1.187592,4.3311777
BCS0007,M06,23132,30.468288,0.5325165,4.034813
BCS0007,M06,23163,28.548248,0.0,3.7285075
BCS0007,M06,23193,26.690348,0.0,3.4321723
BCS0007,M06,23224,24.77009,0.0,3.125865
BCS0007,M06,23255,22.850105,0.0,2.819624
BCS0007,M06,23285,20.992052,0.0,2.5232363
BCS0007,M06,23316,19.072142,0.0,2.2170203
BCS0007,M06,23346,17.213858,0.0,1.9205972
BCS0007,M06,23377,15.293838,0.0,1.6143241
BCS0007,M06,23408,13.374125,0.0,1.3080974
BCS0007,M06,23437,11.208542,0.0,0.78362894
BCS0007,M06,23468,10.185118,0.0,0.21616888
BCS0007,M06,23498,10.192208,0.0,0.0
BCS0007,M06,23529,10.199475,0.0,0.0
BCS0007,M06,23559,10.206521,0.0,0.0
BCS0007,M06,23590,10.213808,0.0,0.0
BCS0007,M06,23621,10.220935,0.0,0.0
BCS0007,M06,23651,10.228129,0.0,0.0
BCS0007,M06,23682,10.235373,0.0,0.0
BCS0007,M06,23712,10.242347,0.0,0.0
BCS0007,M06,23743,10.249609,0.0,0.0
BCS0007,M06,23774,10.256867,0.0,0.0
BCS0007,M06,23802,10.488049,0.0,0.0
BCS0007,M06,23833,12.368549,0.0,0.0
BCS0007,M06,23863,14.188349,0.0,0.0
BCS0007,M06,23894,16.068737,0.0,0.0
BCS0007,M06,23924,16.522522,0.0,0.0
BCS0007,M06,23955,16.455511,0.0,0.0
BCS0007,M06,23986,16.388617,0.0,0.0
BCS0007,M06,24016,16.323866,0.0,0.0
BCS0007,M06,24047,16.342274,0.0,0.0
BCS0007,M06,24077,16.430946,0.0,0.0
BCS0007,M06,24108,16.522728,0.0,0.0
BCS0007,M06,24139,16.614368,0.0,0.0
BCS0007,M06,24167,16.69722,0.0,0.0
BCS0007,M06,24198,16.788813,0.0,0.0
BCS0007,M06,24228,16.877636,0.0,0.0
BCS0007,M06,24259,16.969261,0.0,0.0
BCS0007,M06,24289,17.058048,0.0,0.0
BCS0007,M06,24320,17.14971,0.0,0.0
BCS0007,M06,24351,17.111742,0.0,0.0
BCS0007,M06,24381,16.19857,0.0,0.0
BCS0007,M06,24412,15.25415,0.0,0.0
BCS0007,M06,24442,14.340852,0.0,0.0
BCS0007,M06,24473,13.396762,0.0,0.0
BCS0007,M06,24504,12.3848095,0.0,0.0
BCS0007,M06,24532,11.340938,0.0,0.0
BCS0007,M06,24563,10.194735,0.0,0.026200771
BCS0007,M06,24593,9.200129,0.0,0.66082716
BCS0007,M06,24624,9.0252695,0.0,1.3022397
BCS0007,M06,24654,8.802807,0.0,1.8873076
BCS0007,M06,24685,8.173251,0.0,2.2224317
BCS0007,M06,24716,7.543523,0.0,2.5576487
BCS0007,M06,24746,6.9341283,0.6224694,2.882041
BCS0007,M06,24777,6.304504,1.8050988,3.217202
BCS0007,M06,24807,5.695196,2.9495676,3.5415483
BCS0007,M06,24838,5.0654583,4.13241,3.8767698
BCS0007,M06,24869,5.03846,4.1831217,3.8911417
BCS0007,M06,24898,5.03846,4.1831217,3.8911417
BCS0007,M06,24929,5.03846,4.1831217,3.8911417
BCS0007,M06,24959,5.03846,4.1831217,3.8911417
BCS0007,M06,24990,5.03846,4.1831217,3.8911417
BCS0007,M06,25020,5.03846,4.1831217,3.8911417
BCS0007,M06,25051,5.03846,4.1831217,3.8911417
BCS0007,M06,25082,5.03846,4.1831217,3.8911417
BCS0007,M06,25112,5.03846,4.1831217,3.8911417
BCS0007,M06,25143,5.03846,4.1831217,3.8911417
BCS0007,M06,25173,5.03846,4.1831217,3.8911417
BCS0007,M06,25204,5.03846,4.1831217,3.8911417
BCS0007,M06,25235,5.03846,4.1831217,3.8911417
BCS0007,M06,25263,5.03846,4.1831217,3.8911417
BCS0007,M06,25294,5.03846,4.1831217,3.8911417
BCS0007,M06,25324,6.395014,4.173999,3.9563684
BCS0007,M06,25355,9.034845,4.156246,4.0832987
BCS0007,M06,25385,11.589076,4.139069,4.2061133
BCS0007,M06,25416,14.228927,4.121316,4.3330445
BCS0007,M06,25447,16.869106,4.103561,4.4599915
BCS0007,M06,25477,19.437498,4.0862885,4.583487
BCS0007,M06,25508,22.09231,4.068435,4.711138
BCS0007,M06,25538,25.770893,3.2997155,4.461084
BCS0007,M06,25569,31.321398,1.3195107,3.6130567
BCS0007,M06,25600,36.872673,0.0,2.7649074
BCS0007,M06,25628,41.88674,0.0,1.9988364
BCS0007,M06,25659,47.438736,0.0,1.1505637
BCS0007,M06,25689,52.42838,0.0,0.0
BCS0007,M06,25720,58.418503,0.0,0.0
BCS0007,M06,25750,62.73977,0.0,0.0
BCS0007,M06,25781,66.00998,0.0,0.0
BCS0007,M06,25812,68.93271,0.0,0.0
BCS0007,M06,25842,71.75987,0.0,0.0
BCS0007,M06,25873,74.68052,0.0,0.0
BCS0007,M06,25903,78.6537,0.0,0.0
BCS0007,M06,25934,90.75692,0.0,0.0
BCS0007,M06,25965,102.85935,0.0,0.0
BCS0007,M06,25993,113.79024,0.0,0.0
BCS0007,M06,26024,125.77322,0.0,0.0
BCS0007,M06,26054,136.3605,0.0,0.0
BCS0007,M06,26085,147.2998,0.0,0.0
BCS0007,M06,26115,926.55597,95.3088,29.289665
BCS0007,M06,26146,827.26526,101.94885,28.305517
BCS0007,M06,26177,835.16864,102.82506,31.7362
BCS0007,M06,26207,829.3009,103.51994,34.316616
BCS0007,M06,26238,817.2608,104.321396,36.964813
BCS0007,M06,26268,811.39264,105.016235,39.545147
BCS0007,M06,26299,839.2399,105.96719,43.75836
BCS0007,M06,26330,787.31287,106.61922,44.84155
BCS0007,M06,26359,820.19916,100.022514,51.189465
BCS0007,M06,26390,800.5536,97.90507,54.1496
BCS0007,M06,26420,800.6673,91.25528,59.540024
BCS0007,M06,26451,800.3148,85.09946,64.533676
BCS0007,M06,26481,839.0138,70.371765,73.99194
BCS0007,M06,26512,832.2296,65.562195,78.3077
BCS0007,M06,26543,819.4183,61.485092,82.43997
BCS0007,M06,26573,799.8357,59.487484,85.30247
BCS0007,M06,26604,787.0239,55.410576,89.43457
BCS0007,M06,26634,754.22217,56.10849,91.09694
BCS0007,M06,26665,734.6254,53.970154,95.30281
BCS0007,M06,26696,725.075,51.254337,98.45033
BCS0007,M06,26724,699.0164,51.271717,100.690285
BCS0007,M06,26755,682.28925,49.259724,103.86686
BCS0007,M06,26785,679.0309,45.716003,107.2026
BCS0007,M06,26816,646.7772,47.770885,109.203316
BCS0007,M06,26846,638.02313,45.126957,112.28151
BCS0007,M06,26877,628.0232,42.304226,115.6879
BCS0007,M06,26908,616.6501,42.932404,117.90244
BCS0007,M06,26938,610.8619,35.73007,122.26794
BCS0007,M06,26969,605.6123,37.453285,124.87691
BCS0007,M06,26999,595.2149,42.53599,126.00464
BCS0007,M06,27030,587.2954,48.038532,127.81506
BCS0007,M06,27061,584.03455,51.75019,129.82898
BCS0007,M06,27089,580.94495,55.245346,131.72478
BCS0007,M06,27120,575.537,60.18723,133.77254
BCS0007,M06,27150,573.22034,63.395874,135.82928
